envio_id,pedido_id,fecha_envio,fecha_entrega_estimada,transportista,numero_seguimiento,costo_envio,estado_id,notas
1665,1557,2023-05-22 18:06:13,2023-05-31 18:06:13,UPS,TRACK1665,61.51,2,Nota 1665
1666,1838,2024-09-27 06:35:45,2024-10-02 06:35:45,DHL,TRACK1666,84.75,2,Nota 1666
1667,2480,2023-02-03 21:01:46,2023-02-12 21:01:46,Correos,TRACK1667,82.82,1,Nota 1667
1668,880,2025-09-02 16:16:40,2025-09-07 16:16:40,FedEx,TRACK1668,30.56,1,Nota 1668
1669,160,2025-07-23 09:48:34,2025-07-25 09:48:34,Correos,TRACK1669,51.87,2,Nota 1669
1670,1296,2025-10-26 07:36:44,2025-10-31 07:36:44,FedEx,TRACK1670,7.06,4,Nota 1670
1671,2319,2023-10-10 04:01:31,2023-10-19 04:01:31,DHL,TRACK1671,22.38,1,Nota 1671
1672,2291,2024-02-17 18:13:32,2024-02-19 18:13:32,Correos,TRACK1672,61.13,4,Nota 1672
1673,2327,2025-05-04 11:07:20,2025-05-09 11:07:20,DHL,TRACK1673,69.2,1,Nota 1673
1674,244,2024-07-16 18:35:17,2024-07-24 18:35:17,DHL,TRACK1674,71.36,5,Nota 1674
1675,1388,2024-10-30 13:35:48,2024-10-31 13:35:48,UPS,TRACK1675,23.99,1,Nota 1675
1676,1879,2023-09-17 14:48:51,2023-09-25 14:48:51,Correos,TRACK1676,22.0,5,Nota 1676
1677,1071,2024-03-08 10:46:13,2024-03-16 10:46:13,DHL,TRACK1677,35.82,1,Nota 1677
1678,2685,2023-06-07 13:29:24,2023-06-15 13:29:24,FedEx,TRACK1678,67.01,4,Nota 1678
1679,512,2023-05-21 10:02:13,2023-05-31 10:02:13,UPS,TRACK1679,59.07,2,Nota 1679
1680,184,2023-01-18 11:26:50,2023-01-24 11:26:50,UPS,TRACK1680,65.35,3,Nota 1680
1681,704,2025-12-25 21:25:17,2025-12-30 21:25:17,FedEx,TRACK1681,94.23,5,Nota 1681
1682,785,2024-04-23 21:32:54,2024-05-02 21:32:54,UPS,TRACK1682,12.95,2,Nota 1682
1683,1812,2025-11-24 11:24:01,2025-12-03 11:24:01,UPS,TRACK1683,90.67,3,Nota 1683
1684,1330,2025-05-05 11:55:20,2025-05-08 11:55:20,DHL,TRACK1684,68.26,3,Nota 1684
1685,2597,2025-06-02 17:25:00,2025-06-10 17:25:00,DHL,TRACK1685,41.44,4,Nota 1685
1686,217,2023-12-21 21:57:26,2023-12-24 21:57:26,Correos,TRACK1686,53.15,4,Nota 1686
1687,2039,2024-07-14 03:11:37,2024-07-19 03:11:37,DHL,TRACK1687,34.54,3,Nota 1687
1688,634,2025-03-14 08:57:25,2025-03-19 08:57:25,Correos,TRACK1688,62.67,4,Nota 1688
1689,844,2023-05-29 19:44:42,2023-06-06 19:44:42,DHL,TRACK1689,73.3,3,Nota 1689
1690,219,2025-09-29 01:19:16,2025-10-04 01:19:16,FedEx,TRACK1690,48.53,2,Nota 1690
1691,2159,2025-06-05 07:17:08,2025-06-12 07:17:08,Correos,TRACK1691,6.89,5,Nota 1691
1692,1007,2023-06-26 09:47:57,2023-06-28 09:47:57,UPS,TRACK1692,80.28,5,Nota 1692
1693,827,2023-08-11 23:49:14,2023-08-21 23:49:14,FedEx,TRACK1693,27.57,5,Nota 1693
1694,1474,2024-06-15 09:42:44,2024-06-22 09:42:44,FedEx,TRACK1694,88.79,3,Nota 1694
1695,2667,2024-12-31 17:23:00,2025-01-03 17:23:00,UPS,TRACK1695,70.85,5,Nota 1695
1696,1059,2024-06-04 02:45:53,2024-06-06 02:45:53,FedEx,TRACK1696,51.84,3,Nota 1696
1697,760,2024-10-23 10:02:21,2024-10-26 10:02:21,Correos,TRACK1697,62.24,4,Nota 1697
1698,1890,2023-07-02 10:57:18,2023-07-03 10:57:18,FedEx,TRACK1698,73.52,3,Nota 1698
1699,1753,2025-04-19 18:20:21,2025-04-21 18:20:21,UPS,TRACK1699,20.27,4,Nota 1699
1700,413,2025-12-19 16:00:26,2025-12-20 16:00:26,FedEx,TRACK1700,91.42,4,Nota 1700
1701,2109,2024-09-25 10:01:43,2024-09-29 10:01:43,FedEx,TRACK1701,30.93,5,Nota 1701
1702,1172,2025-09-01 18:31:07,2025-09-06 18:31:07,Correos,TRACK1702,89.21,2,Nota 1702
1703,1593,2024-12-10 18:44:35,2024-12-20 18:44:35,FedEx,TRACK1703,81.97,5,Nota 1703
1704,2775,2023-04-12 18:49:06,2023-04-19 18:49:06,DHL,TRACK1704,9.41,3,Nota 1704
1705,2014,2025-07-20 11:34:22,2025-07-25 11:34:22,FedEx,TRACK1705,51.73,4,Nota 1705
1706,431,2023-09-13 20:55:42,2023-09-16 20:55:42,UPS,TRACK1706,47.89,4,Nota 1706
1707,2662,2024-06-03 02:21:44,2024-06-11 02:21:44,Correos,TRACK1707,47.48,1,Nota 1707
1708,44,2023-09-19 06:55:23,2023-09-20 06:55:23,UPS,TRACK1708,21.74,5,Nota 1708
1709,2636,2025-01-18 09:39:25,2025-01-26 09:39:25,UPS,TRACK1709,66.14,1,Nota 1709
1710,2866,2025-10-15 08:48:50,2025-10-22 08:48:50,FedEx,TRACK1710,73.28,4,Nota 1710
1711,2197,2024-11-02 18:56:29,2024-11-12 18:56:29,DHL,TRACK1711,86.85,3,Nota 1711
1712,1867,2023-02-13 20:23:47,2023-02-14 20:23:47,Correos,TRACK1712,56.43,1,Nota 1712
1713,2484,2024-04-15 18:33:42,2024-04-17 18:33:42,UPS,TRACK1713,94.25,2,Nota 1713
1714,420,2024-01-21 08:11:19,2024-01-23 08:11:19,Correos,TRACK1714,17.41,5,Nota 1714
1715,1429,2024-07-28 13:55:27,2024-07-30 13:55:27,DHL,TRACK1715,96.4,1,Nota 1715
1716,1472,2023-11-18 21:12:40,2023-11-25 21:12:40,UPS,TRACK1716,14.9,5,Nota 1716
1717,1384,2024-08-24 16:50:38,2024-08-29 16:50:38,Correos,TRACK1717,91.75,3,Nota 1717
1718,2940,2024-01-06 03:58:17,2024-01-07 03:58:17,Correos,TRACK1718,53.02,2,Nota 1718
1719,1995,2025-04-23 19:31:55,2025-04-30 19:31:55,FedEx,TRACK1719,11.07,1,Nota 1719
1720,544,2025-12-12 03:26:38,2025-12-21 03:26:38,UPS,TRACK1720,28.43,5,Nota 1720
1721,1022,2023-02-02 19:22:10,2023-02-11 19:22:10,DHL,TRACK1721,5.67,4,Nota 1721
1722,1766,2023-09-30 03:30:32,2023-10-02 03:30:32,UPS,TRACK1722,50.7,2,Nota 1722
1723,2001,2025-05-10 13:41:42,2025-05-18 13:41:42,DHL,TRACK1723,53.55,3,Nota 1723
1724,2835,2024-03-03 21:02:14,2024-03-08 21:02:14,UPS,TRACK1724,84.87,5,Nota 1724
1725,1831,2024-01-20 00:48:26,2024-01-30 00:48:26,UPS,TRACK1725,82.11,5,Nota 1725
1726,436,2023-08-21 09:53:54,2023-08-22 09:53:54,DHL,TRACK1726,34.05,3,Nota 1726
1727,2704,2025-05-28 00:23:22,2025-06-05 00:23:22,UPS,TRACK1727,15.55,5,Nota 1727
1728,710,2025-08-26 19:22:16,2025-08-29 19:22:16,FedEx,TRACK1728,42.3,3,Nota 1728
1729,1850,2023-07-04 14:02:25,2023-07-08 14:02:25,FedEx,TRACK1729,88.98,1,Nota 1729
1730,1828,2024-01-10 18:03:22,2024-01-13 18:03:22,Correos,TRACK1730,64.82,4,Nota 1730
1731,1323,2024-08-08 21:44:56,2024-08-10 21:44:56,FedEx,TRACK1731,17.55,4,Nota 1731
1732,1682,2025-07-22 16:02:27,2025-07-28 16:02:27,DHL,TRACK1732,20.49,3,Nota 1732
1733,1578,2025-05-03 00:56:55,2025-05-12 00:56:55,DHL,TRACK1733,67.48,4,Nota 1733
1734,2527,2023-03-16 12:53:28,2023-03-20 12:53:28,FedEx,TRACK1734,13.4,2,Nota 1734
1735,1560,2024-02-08 20:49:51,2024-02-15 20:49:51,DHL,TRACK1735,61.21,5,Nota 1735
1736,2352,2023-08-18 05:35:24,2023-08-26 05:35:24,UPS,TRACK1736,92.63,4,Nota 1736
1737,2443,2023-01-28 05:32:58,2023-01-29 05:32:58,DHL,TRACK1737,63.55,1,Nota 1737
1738,392,2025-03-25 02:05:57,2025-03-31 02:05:57,DHL,TRACK1738,89.12,2,Nota 1738
1739,2758,2023-03-31 08:25:32,2023-04-07 08:25:32,UPS,TRACK1739,16.67,5,Nota 1739
1740,614,2025-10-08 00:08:50,2025-10-16 00:08:50,FedEx,TRACK1740,80.14,1,Nota 1740
1741,2912,2025-12-12 15:20:26,2025-12-17 15:20:26,FedEx,TRACK1741,24.38,2,Nota 1741
1742,709,2023-05-11 02:49:11,2023-05-13 02:49:11,UPS,TRACK1742,15.15,1,Nota 1742
1743,2192,2023-09-29 01:16:16,2023-10-02 01:16:16,Correos,TRACK1743,63.66,3,Nota 1743
1744,357,2024-07-07 17:10:51,2024-07-15 17:10:51,Correos,TRACK1744,74.63,1,Nota 1744
1745,420,2023-11-15 05:18:49,2023-11-19 05:18:49,Correos,TRACK1745,87.55,1,Nota 1745
1746,2882,2023-04-11 01:42:31,2023-04-14 01:42:31,Correos,TRACK1746,19.27,5,Nota 1746
1747,217,2024-05-18 00:28:01,2024-05-27 00:28:01,DHL,TRACK1747,92.88,4,Nota 1747
1748,171,2024-10-05 23:58:03,2024-10-12 23:58:03,Correos,TRACK1748,49.37,2,Nota 1748
1749,124,2024-06-20 04:41:16,2024-06-28 04:41:16,Correos,TRACK1749,15.13,1,Nota 1749
1750,2466,2025-06-30 04:04:00,2025-07-01 04:04:00,UPS,TRACK1750,83.14,4,Nota 1750
1751,1569,2023-09-16 05:24:45,2023-09-25 05:24:45,Correos,TRACK1751,56.95,5,Nota 1751
1752,1848,2024-11-22 21:38:10,2024-11-26 21:38:10,DHL,TRACK1752,53.7,2,Nota 1752
1753,1842,2025-05-04 02:55:54,2025-05-08 02:55:54,FedEx,TRACK1753,15.32,1,Nota 1753
1754,431,2025-02-17 17:57:54,2025-02-23 17:57:54,DHL,TRACK1754,40.25,4,Nota 1754
1755,1287,2025-04-17 08:55:18,2025-04-22 08:55:18,UPS,TRACK1755,61.33,5,Nota 1755
1756,441,2023-04-18 18:28:54,2023-04-28 18:28:54,Correos,TRACK1756,29.91,5,Nota 1756
1757,2922,2025-09-12 09:31:19,2025-09-16 09:31:19,Correos,TRACK1757,73.31,3,Nota 1757
1758,2300,2023-07-19 13:12:56,2023-07-20 13:12:56,DHL,TRACK1758,11.0,5,Nota 1758
1759,731,2025-06-22 15:49:04,2025-06-26 15:49:04,UPS,TRACK1759,90.62,5,Nota 1759
1760,2593,2024-06-13 15:07:52,2024-06-19 15:07:52,UPS,TRACK1760,42.45,2,Nota 1760
1761,1986,2023-05-21 09:44:04,2023-05-22 09:44:04,UPS,TRACK1761,61.87,2,Nota 1761
1762,792,2024-02-23 16:18:04,2024-02-27 16:18:04,DHL,TRACK1762,46.98,4,Nota 1762
1763,1013,2024-10-05 19:29:10,2024-10-11 19:29:10,FedEx,TRACK1763,51.0,2,Nota 1763
1764,1787,2025-08-30 11:59:20,2025-08-31 11:59:20,Correos,TRACK1764,31.62,1,Nota 1764
1765,2816,2024-04-04 12:28:46,2024-04-12 12:28:46,UPS,TRACK1765,43.65,3,Nota 1765
1766,942,2025-09-17 19:02:54,2025-09-19 19:02:54,UPS,TRACK1766,54.47,5,Nota 1766
1767,2974,2025-04-21 07:27:09,2025-04-27 07:27:09,UPS,TRACK1767,66.59,2,Nota 1767
1768,1176,2025-03-21 17:26:25,2025-03-30 17:26:25,DHL,TRACK1768,35.24,2,Nota 1768
1769,1960,2024-03-17 01:55:24,2024-03-20 01:55:24,Correos,TRACK1769,84.77,5,Nota 1769
1770,1615,2025-04-19 10:15:18,2025-04-28 10:15:18,DHL,TRACK1770,93.44,1,Nota 1770
1771,2060,2023-04-07 18:58:28,2023-04-15 18:58:28,Correos,TRACK1771,29.35,2,Nota 1771
1772,71,2025-03-20 07:43:02,2025-03-21 07:43:02,Correos,TRACK1772,78.07,2,Nota 1772
1773,644,2025-12-24 09:42:24,2026-01-02 09:42:24,UPS,TRACK1773,47.35,3,Nota 1773
1774,2160,2025-07-03 06:58:59,2025-07-12 06:58:59,UPS,TRACK1774,48.57,3,Nota 1774
1775,1851,2023-10-23 16:11:27,2023-10-31 16:11:27,UPS,TRACK1775,44.55,5,Nota 1775
1776,943,2023-03-11 11:09:20,2023-03-18 11:09:20,DHL,TRACK1776,90.41,3,Nota 1776
1777,2841,2024-09-21 00:31:22,2024-09-27 00:31:22,Correos,TRACK1777,86.76,1,Nota 1777
1778,1247,2025-03-07 11:50:08,2025-03-10 11:50:08,DHL,TRACK1778,88.02,1,Nota 1778
1779,1000,2025-11-16 13:09:52,2025-11-20 13:09:52,Correos,TRACK1779,24.38,3,Nota 1779
1780,998,2023-02-01 15:55:07,2023-02-03 15:55:07,UPS,TRACK1780,40.75,5,Nota 1780
1781,2334,2023-03-29 21:06:43,2023-04-07 21:06:43,DHL,TRACK1781,52.27,1,Nota 1781
1782,1968,2025-10-12 21:09:22,2025-10-15 21:09:22,UPS,TRACK1782,13.72,5,Nota 1782
1783,1597,2024-05-19 04:46:40,2024-05-27 04:46:40,Correos,TRACK1783,78.71,5,Nota 1783
1784,2652,2024-02-02 14:49:44,2024-02-11 14:49:44,UPS,TRACK1784,39.07,3,Nota 1784
1785,1796,2023-05-28 12:27:55,2023-06-01 12:27:55,FedEx,TRACK1785,11.49,1,Nota 1785
1786,1715,2024-10-06 06:43:24,2024-10-09 06:43:24,DHL,TRACK1786,13.56,5,Nota 1786
1787,537,2023-10-12 15:15:52,2023-10-14 15:15:52,UPS,TRACK1787,57.94,3,Nota 1787
1788,1220,2025-10-25 10:49:59,2025-11-04 10:49:59,Correos,TRACK1788,28.0,1,Nota 1788
1789,1276,2023-06-21 13:33:17,2023-06-22 13:33:17,Correos,TRACK1789,30.35,1,Nota 1789
1790,2548,2023-06-16 22:30:20,2023-06-17 22:30:20,DHL,TRACK1790,57.51,5,Nota 1790
1791,531,2023-06-18 16:27:51,2023-06-26 16:27:51,UPS,TRACK1791,44.09,4,Nota 1791
1792,1973,2023-07-13 05:25:22,2023-07-15 05:25:22,DHL,TRACK1792,73.87,1,Nota 1792
1793,724,2023-08-16 08:20:04,2023-08-26 08:20:04,UPS,TRACK1793,31.84,3,Nota 1793
1794,231,2024-11-23 19:28:46,2024-11-26 19:28:46,Correos,TRACK1794,57.03,3,Nota 1794
1795,2092,2025-02-20 04:31:39,2025-02-24 04:31:39,Correos,TRACK1795,5.59,4,Nota 1795
1796,758,2023-11-15 09:08:23,2023-11-18 09:08:23,UPS,TRACK1796,17.18,4,Nota 1796
1797,1844,2024-09-03 08:32:47,2024-09-04 08:32:47,DHL,TRACK1797,44.29,5,Nota 1797
1798,535,2025-10-30 09:56:50,2025-11-03 09:56:50,FedEx,TRACK1798,97.98,2,Nota 1798
1799,933,2024-04-23 11:38:45,2024-04-28 11:38:45,DHL,TRACK1799,54.29,2,Nota 1799
1800,2793,2025-01-18 04:49:47,2025-01-28 04:49:47,Correos,TRACK1800,39.43,2,Nota 1800
1801,907,2025-12-07 19:31:56,2025-12-17 19:31:56,Correos,TRACK1801,46.01,4,Nota 1801
1802,2502,2024-01-23 10:02:42,2024-01-27 10:02:42,UPS,TRACK1802,36.11,1,Nota 1802
1803,1434,2024-04-20 04:58:49,2024-04-27 04:58:49,DHL,TRACK1803,97.39,5,Nota 1803
1804,991,2025-06-15 02:49:15,2025-06-18 02:49:15,Correos,TRACK1804,92.74,2,Nota 1804
1805,1887,2023-10-10 01:11:37,2023-10-13 01:11:37,Correos,TRACK1805,72.84,2,Nota 1805
1806,1489,2024-06-02 21:17:10,2024-06-11 21:17:10,Correos,TRACK1806,26.22,1,Nota 1806
1807,2299,2025-10-05 11:56:45,2025-10-07 11:56:45,DHL,TRACK1807,28.58,1,Nota 1807
1808,2294,2025-02-05 13:37:01,2025-02-07 13:37:01,Correos,TRACK1808,63.75,5,Nota 1808
1809,882,2023-01-03 16:50:29,2023-01-12 16:50:29,FedEx,TRACK1809,5.41,3,Nota 1809
1810,412,2024-12-24 23:16:40,2025-01-01 23:16:40,Correos,TRACK1810,18.86,4,Nota 1810
1811,1804,2025-12-03 14:55:30,2025-12-08 14:55:30,DHL,TRACK1811,41.56,4,Nota 1811
1812,54,2024-01-12 01:58:06,2024-01-20 01:58:06,Correos,TRACK1812,71.41,1,Nota 1812
1813,2546,2024-08-23 11:44:37,2024-08-31 11:44:37,FedEx,TRACK1813,30.29,4,Nota 1813
1814,1348,2025-12-08 18:12:23,2025-12-11 18:12:23,DHL,TRACK1814,53.26,3,Nota 1814
1815,2607,2025-12-28 23:37:17,2026-01-05 23:37:17,Correos,TRACK1815,60.49,4,Nota 1815
1816,906,2023-08-22 10:56:32,2023-08-28 10:56:32,FedEx,TRACK1816,25.12,3,Nota 1816
1817,955,2023-03-28 05:29:38,2023-04-03 05:29:38,DHL,TRACK1817,62.21,3,Nota 1817
1818,1833,2025-07-08 20:12:42,2025-07-16 20:12:42,DHL,TRACK1818,83.48,4,Nota 1818
1819,965,2023-07-10 19:33:06,2023-07-11 19:33:06,FedEx,TRACK1819,39.73,1,Nota 1819
1820,2050,2023-07-22 04:27:23,2023-07-30 04:27:23,DHL,TRACK1820,67.31,2,Nota 1820
1821,1023,2023-10-19 10:28:43,2023-10-23 10:28:43,UPS,TRACK1821,96.9,3,Nota 1821
1822,2454,2025-04-29 14:50:39,2025-05-05 14:50:39,FedEx,TRACK1822,58.36,1,Nota 1822
1823,2545,2024-01-22 04:23:16,2024-01-24 04:23:16,DHL,TRACK1823,63.35,2,Nota 1823
1824,1116,2023-04-21 06:20:36,2023-05-01 06:20:36,UPS,TRACK1824,32.96,2,Nota 1824
1825,2880,2024-12-16 21:28:30,2024-12-17 21:28:30,FedEx,TRACK1825,16.18,5,Nota 1825
1826,1939,2024-06-25 17:18:57,2024-06-26 17:18:57,DHL,TRACK1826,67.22,4,Nota 1826
1827,2939,2025-06-05 17:00:43,2025-06-14 17:00:43,UPS,TRACK1827,47.06,1,Nota 1827
1828,1986,2024-05-29 22:31:37,2024-06-04 22:31:37,FedEx,TRACK1828,52.08,3,Nota 1828
1829,343,2023-10-27 20:38:04,2023-10-29 20:38:04,UPS,TRACK1829,35.18,1,Nota 1829
1830,1142,2023-06-09 02:11:06,2023-06-14 02:11:06,DHL,TRACK1830,65.24,5,Nota 1830
1831,2794,2024-08-10 12:29:36,2024-08-15 12:29:36,UPS,TRACK1831,84.95,4,Nota 1831
1832,1102,2024-01-29 04:12:03,2024-01-31 04:12:03,FedEx,TRACK1832,53.82,3,Nota 1832
1833,670,2024-07-19 02:45:21,2024-07-22 02:45:21,FedEx,TRACK1833,82.74,1,Nota 1833
1834,1810,2024-12-21 19:07:10,2024-12-24 19:07:10,DHL,TRACK1834,91.71,5,Nota 1834
1835,1720,2024-05-14 06:22:37,2024-05-24 06:22:37,UPS,TRACK1835,55.95,2,Nota 1835
1836,1787,2025-06-22 20:17:53,2025-06-25 20:17:53,DHL,TRACK1836,12.06,5,Nota 1836
1837,287,2023-09-13 17:26:00,2023-09-17 17:26:00,Correos,TRACK1837,19.73,3,Nota 1837
1838,347,2023-04-15 10:46:55,2023-04-25 10:46:55,UPS,TRACK1838,73.44,5,Nota 1838
1839,960,2023-07-29 14:16:55,2023-08-06 14:16:55,Correos,TRACK1839,48.39,2,Nota 1839
1840,2181,2023-03-10 07:25:38,2023-03-18 07:25:38,UPS,TRACK1840,67.43,4,Nota 1840
1841,2550,2025-11-22 12:00:37,2025-11-29 12:00:37,FedEx,TRACK1841,61.65,2,Nota 1841
1842,1015,2025-08-20 19:26:43,2025-08-28 19:26:43,Correos,TRACK1842,67.78,2,Nota 1842
1843,2694,2025-04-18 19:35:56,2025-04-23 19:35:56,DHL,TRACK1843,26.91,4,Nota 1843
1844,415,2023-08-04 04:03:32,2023-08-11 04:03:32,Correos,TRACK1844,65.31,5,Nota 1844
1845,747,2023-06-07 17:20:29,2023-06-16 17:20:29,FedEx,TRACK1845,68.92,3,Nota 1845
1846,2743,2025-06-21 05:56:59,2025-06-28 05:56:59,FedEx,TRACK1846,18.85,2,Nota 1846
1847,2447,2023-03-12 23:35:30,2023-03-16 23:35:30,FedEx,TRACK1847,96.26,1,Nota 1847
1848,704,2024-05-16 07:21:58,2024-05-23 07:21:58,FedEx,TRACK1848,66.88,3,Nota 1848
1849,1300,2023-11-02 16:41:38,2023-11-07 16:41:38,DHL,TRACK1849,64.11,3,Nota 1849
1850,670,2023-02-23 09:22:38,2023-03-03 09:22:38,DHL,TRACK1850,58.44,5,Nota 1850
1851,1255,2023-03-13 10:04:29,2023-03-16 10:04:29,UPS,TRACK1851,26.8,3,Nota 1851
1852,1404,2023-05-08 18:55:06,2023-05-18 18:55:06,Correos,TRACK1852,41.24,3,Nota 1852
1853,1977,2025-05-06 09:16:01,2025-05-09 09:16:01,DHL,TRACK1853,86.13,5,Nota 1853
1854,137,2023-08-20 15:45:19,2023-08-22 15:45:19,FedEx,TRACK1854,91.65,1,Nota 1854
1855,1340,2025-08-20 11:21:52,2025-08-23 11:21:52,FedEx,TRACK1855,6.79,5,Nota 1855
1856,1509,2023-07-16 01:33:58,2023-07-21 01:33:58,DHL,TRACK1856,81.52,4,Nota 1856
1857,2077,2025-01-08 03:48:44,2025-01-11 03:48:44,Correos,TRACK1857,60.41,5,Nota 1857
1858,2516,2023-09-20 09:36:48,2023-09-21 09:36:48,FedEx,TRACK1858,70.84,1,Nota 1858
1859,2043,2023-09-22 16:05:16,2023-09-28 16:05:16,Correos,TRACK1859,86.39,5,Nota 1859
1860,1867,2024-01-11 18:23:26,2024-01-14 18:23:26,FedEx,TRACK1860,76.01,4,Nota 1860
1861,2733,2025-03-27 05:34:11,2025-04-03 05:34:11,FedEx,TRACK1861,95.02,1,Nota 1861
1862,157,2024-01-24 21:55:52,2024-01-28 21:55:52,UPS,TRACK1862,50.31,1,Nota 1862
1863,1753,2025-08-21 18:30:40,2025-08-24 18:30:40,Correos,TRACK1863,80.79,2,Nota 1863
1864,2089,2023-12-05 10:17:34,2023-12-14 10:17:34,FedEx,TRACK1864,38.02,2,Nota 1864
1865,399,2023-09-03 16:46:32,2023-09-06 16:46:32,DHL,TRACK1865,96.27,3,Nota 1865
1866,1484,2024-04-14 23:46:41,2024-04-24 23:46:41,Correos,TRACK1866,59.04,2,Nota 1866
1867,638,2023-08-14 03:42:47,2023-08-20 03:42:47,DHL,TRACK1867,24.19,2,Nota 1867
1868,2979,2023-01-01 06:17:36,2023-01-04 06:17:36,DHL,TRACK1868,86.74,2,Nota 1868
1869,815,2023-08-22 18:50:13,2023-08-29 18:50:13,FedEx,TRACK1869,88.68,5,Nota 1869
1870,946,2025-03-27 02:59:35,2025-04-03 02:59:35,FedEx,TRACK1870,30.23,2,Nota 1870
1871,2056,2024-09-25 02:08:50,2024-10-03 02:08:50,FedEx,TRACK1871,62.86,1,Nota 1871
1872,2842,2024-11-01 20:30:33,2024-11-07 20:30:33,Correos,TRACK1872,17.18,4,Nota 1872
1873,528,2025-10-10 15:09:05,2025-10-11 15:09:05,FedEx,TRACK1873,59.96,4,Nota 1873
1874,1284,2023-06-25 06:25:19,2023-06-29 06:25:19,UPS,TRACK1874,27.94,3,Nota 1874
1875,1579,2025-10-30 13:03:45,2025-11-05 13:03:45,FedEx,TRACK1875,60.59,3,Nota 1875
1876,2352,2023-01-19 11:02:09,2023-01-27 11:02:09,UPS,TRACK1876,99.38,3,Nota 1876
1877,759,2024-05-24 06:01:35,2024-06-02 06:01:35,Correos,TRACK1877,95.58,5,Nota 1877
1878,2060,2025-05-08 00:03:15,2025-05-09 00:03:15,Correos,TRACK1878,13.95,3,Nota 1878
1879,552,2024-08-24 01:25:47,2024-09-03 01:25:47,Correos,TRACK1879,32.73,2,Nota 1879
1880,472,2025-10-09 06:08:37,2025-10-11 06:08:37,FedEx,TRACK1880,26.61,5,Nota 1880
1881,1310,2025-02-27 07:34:13,2025-03-08 07:34:13,UPS,TRACK1881,8.96,1,Nota 1881
1882,2558,2025-08-14 07:14:55,2025-08-15 07:14:55,FedEx,TRACK1882,62.23,4,Nota 1882
1883,630,2024-02-17 23:03:49,2024-02-20 23:03:49,UPS,TRACK1883,38.72,5,Nota 1883
1884,2882,2025-01-22 09:06:03,2025-01-28 09:06:03,UPS,TRACK1884,34.85,2,Nota 1884
1885,610,2025-03-12 01:41:32,2025-03-18 01:41:32,FedEx,TRACK1885,72.33,2,Nota 1885
1886,896,2024-03-26 07:03:27,2024-03-30 07:03:27,DHL,TRACK1886,26.26,1,Nota 1886
1887,1461,2023-09-01 23:11:22,2023-09-07 23:11:22,Correos,TRACK1887,87.94,3,Nota 1887
1888,970,2024-11-22 17:09:48,2024-11-24 17:09:48,DHL,TRACK1888,8.78,5,Nota 1888
1889,387,2023-01-07 01:25:23,2023-01-08 01:25:23,FedEx,TRACK1889,73.12,4,Nota 1889
1890,1590,2025-06-04 04:00:14,2025-06-11 04:00:14,FedEx,TRACK1890,48.63,3,Nota 1890
1891,586,2025-10-11 03:03:29,2025-10-21 03:03:29,FedEx,TRACK1891,43.37,3,Nota 1891
1892,2316,2025-08-01 13:10:41,2025-08-05 13:10:41,DHL,TRACK1892,43.47,4,Nota 1892
1893,2904,2025-01-10 19:06:36,2025-01-20 19:06:36,FedEx,TRACK1893,88.13,5,Nota 1893
1894,2439,2023-11-24 10:01:51,2023-11-26 10:01:51,Correos,TRACK1894,92.32,5,Nota 1894
1895,1963,2025-10-03 13:20:02,2025-10-04 13:20:02,UPS,TRACK1895,92.01,3,Nota 1895
1896,108,2025-11-23 08:13:06,2025-11-30 08:13:06,Correos,TRACK1896,33.58,1,Nota 1896
1897,2772,2023-02-16 12:21:17,2023-02-24 12:21:17,DHL,TRACK1897,87.92,5,Nota 1897
1898,1966,2025-12-18 23:40:49,2025-12-24 23:40:49,DHL,TRACK1898,88.79,3,Nota 1898
1899,2063,2024-08-05 23:26:44,2024-08-13 23:26:44,UPS,TRACK1899,82.35,2,Nota 1899
1900,932,2025-03-03 01:43:07,2025-03-09 01:43:07,UPS,TRACK1900,27.15,4,Nota 1900
1901,2871,2023-02-23 05:09:53,2023-02-26 05:09:53,Correos,TRACK1901,11.6,4,Nota 1901
1902,1424,2023-04-06 18:13:29,2023-04-13 18:13:29,FedEx,TRACK1902,93.69,2,Nota 1902
1903,1620,2024-03-26 14:28:34,2024-04-02 14:28:34,Correos,TRACK1903,18.16,4,Nota 1903
1904,2307,2025-03-15 03:19:04,2025-03-19 03:19:04,UPS,TRACK1904,29.29,4,Nota 1904
1905,1053,2025-03-07 17:43:18,2025-03-08 17:43:18,UPS,TRACK1905,20.19,3,Nota 1905
1906,2365,2023-10-01 07:39:43,2023-10-07 07:39:43,UPS,TRACK1906,70.1,3,Nota 1906
1907,2019,2025-06-30 19:10:10,2025-07-03 19:10:10,DHL,TRACK1907,60.89,5,Nota 1907
1908,2886,2024-08-18 23:54:33,2024-08-21 23:54:33,Correos,TRACK1908,78.61,2,Nota 1908
1909,2747,2024-01-19 15:03:11,2024-01-27 15:03:11,DHL,TRACK1909,19.11,1,Nota 1909
1910,2533,2024-10-17 04:19:02,2024-10-23 04:19:02,UPS,TRACK1910,67.78,4,Nota 1910
1911,2702,2024-02-07 15:12:12,2024-02-10 15:12:12,UPS,TRACK1911,82.65,3,Nota 1911
1912,2511,2024-09-17 06:49:01,2024-09-19 06:49:01,DHL,TRACK1912,28.18,1,Nota 1912
1913,1061,2024-01-19 10:27:44,2024-01-20 10:27:44,UPS,TRACK1913,84.41,1,Nota 1913
